phenomenon,unit,geo_nuts,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000
RCV_E,THS_T,UKG3,,,687.74,684.51,698.6,,,,,,,,,
RCV_E,THS_T,UKH1,,,32.45,46.48,29.12,,,,,,,,,
RCV_E,THS_T,UKH2,,,99.61,61.41,52.18,,,,,,,,,
RCV_E,THS_T,UKH3,,,20.38,17.76,1.03,,,,,,,,,
RCV_E,THS_T,UKI1,,,981.88,677.33,599.24,,,,,,,,,
RCV_E,THS_T,UKI2,,,320.83,218.33,203.64,,,,,,,,,
RCV_E,THS_T,UKJ1,,,147.74,133.12,59.15,,,,,,,,,
RCV_E,THS_T,UKJ2,,,393.38,262.27,201.29,,,,,,,,,
RCV_E,THS_T,UKJ3,,,444.46,451.78,438.22,,,,,,,,,
RCV_E,THS_T,UKJ4,,,281.86,236.23,212.57,,,,,,,,,
RCV_E,THS_T,UKK1,,,112.77,58.25,35.39,,,,,,,,,
RCV_E,THS_T,UKK2,,,63.11,30.99,11.73,,,,,,,,,
RCV_E,THS_T,UKK3,,,0,0,0,,,,,,,,,
RCV_E,THS_T,UKK4,,,0.83,0.1,0.01,,,,,,,,,
RCV_E,THS_T,UKL1,,,61.16,45.2,42.67,,,,,,,,,
RCV_E,THS_T,UKL2,,,4.5,2.75,1.71,,,,,,,,,
RCV_E,THS_T,UKM2,,,60.11,59.9,56.59,,,,,,,,,
RCV_E,THS_T,UKM3,,,11.58,17.77,10.81,,,,,,,,,
RCV_E,THS_T,UKM5,,,0,0,0,,,,,,,,,
RCV_E,THS_T,UKM6,,,18.99,18.06,18.19,,,,,,,,,
RCV_E,THS_T,UKN0,,,0,0,0,,,,,,,,,
RCY_C_D,THS_T,AT,1626.56,1650.02,1578,1520.52,1553.21,1682.6,1661.14,2021.4,1917,1902.35,,,,
RCY_C_D,THS_T,AT11,44.78,45.83,44.03,33.52,31.23,35.25,45.12,,,43.31,,,,
RCY_C_D,THS_T,AT12,407.23,401,378.72,416.79,423.48,457.23,425.14,,,384.86,,,,
RCY_C_D,THS_T,AT13,274.96,278.26,279.4,273.81,301.58,313.87,334.37,,,457,,,,
RCY_C_D,THS_T,AT21,72.83,82.46,81.12,58.71,62.36,72.71,68.14,,,93.43,,,,
RCY_C_D,THS_T,AT22,190.89,186.29,187.76,169.4,169.88,194.05,185.78,,,227.89,,,,
RCY_C_D,THS_T,AT31,332.52,341.2,327.89,268.37,268.05,293.7,279.94,,,325.31,,,,
RCY_C_D,THS_T,AT32,94.17,92.5,92.38,102.71,98.59,110.93,112.25,,,138.22,,,,
RCY_C_D,THS_T,AT33,159.44,175.82,139.64,149.46,162.18,163.47,169.65,,,184.56,,,,
RCY_C_D,THS_T,AT34,49.74,46.66,47.06,47.75,35.86,41.39,40.75,,,47.77,,,,
RCY_C_D,THS_T,BE,1070.17,1083.06,1063.05,1137.54,1026.43,1047.57,1208.69,946.96,932.82,908.78,850.02,915.02,868.2,915.31
RCY_C_D,THS_T,BE10,16.81,16.04,14.96,15.23,14.56,14.72,12.97,12.63,13.55,13.11,9.72,6.09,0.29,0.21
RCY_C_D,THS_T,BE21,235.83,242.03,231.73,237,197,225,250,235,234,241,219,241,227,238
RCY_C_D,THS_T,BE22,147.57,144.09,149.41,158,163,148,150,137,132,144,132,141,135,148
RCY_C_D,THS_T,BE23,165.1,169.43,164.91,198,173,182,187,180,184,192,182,195,189,198
RCY_C_D,THS_T,BE24,99.03,90.81,91.55,118,94,96,100,100,96,105,102,112,112,114
RCY_C_D,THS_T,BE25,118.25,124.88,126.19,146,127,136,147,141,141,143,125,132,116,128
RCY_C_D,THS_T,BE31,26.95,28.31,25.52,23.81,24.65,24.51,,,,,,,,
RCY_C_D,THS_T,BE32,75.35,79.71,75.92,72.56,77.27,77.7,,,,,,,,
RCY_C_D,THS_T,BE33,86.89,85.06,83.05,73.27,64.39,58.96,,,,,,,,
RCY_C_D,THS_T,BE34,58.46,59.46,56.51,54.04,53.72,45.82,,,,,,,,
RCY_C_D,THS_T,BE35,39.93,43.24,43.3,41.63,37.84,38.86,,,,,,,,
RCY_C_D,THS_T,CH,,,851,930,930,930,930,885,770,746,740,728,650,641
RCY_C_D,THS_T,CY,49,58,48,26,0,0,0,0,0,0,0,0,0,0
RCY_C_D,THS_T,CY00,49,58,48,26,0,0,0,0,0,0,0,0,0,0
RCY_C_D,THS_T,CZ,,,73.76,75.72,55.71,50.19,30.44,23.1,15.58,16.65,,,,
RCY_C_D,THS_T,DE,9048,9088.6,9038.5,8773.4,9083.4,8729.1,8777,8378.1,8301.2,8367.6,,,,
RCY_C_D,THS_T,DE11,517.2,523.7,547.5,498.5,515.7,494,495.3,486.5,498.4,473.7,,,,
RCY_C_D,THS_T,DE12,387.9,364.8,333.9,327.5,343.5,317.8,321.3,304.3,311.3,292.6,,,,
RCY_C_D,THS_T,DE13,274.3,292.6,287.7,274.4,285.8,279.7,274.7,252,235.6,261.6,,,,
RCY_C_D,THS_T,DE14,199.6,204.8,203.2,194.1,206.6,194.1,193.4,186.5,189.1,185.6,,,,
RCY_C_D,THS_T,DE21,465.3,490.3,480,468,482,479,441,444,436,467,,,,
RCY_C_D,THS_T,DE22,199,208.4,211,204,216,204,198,191,187,182,,,,
RCY_C_D,THS_T,DE23,153.3,148.8,149,141,144,140,131,129,128,131,,,,
RCY_C_D,THS_T,DE24,210.2,215.7,213,209,211,201,208,200,206,219,,,,
RCY_C_D,THS_T,DE25,225.7,229.4,224,219,223,213,209,201,194,199,,,,
RCY_C_D,THS_T,DE26,249.4,246.6,245,244,247,243,239,240,227,238,,,,
RCY_C_D,THS_T,DE27,289.8,268.9,261,250,248,235,227,225,218,241,,,,
RCY_C_D,THS_T,DE30,134.5,126.5,126.2,114.6,126,109.5,120.7,118.3,113.8,99.2,,,,
RCY_C_D,THS_T,DE40,113.8,107.2,109.5,99.9,98.3,80.6,85.3,56.9,72.5,72,,,,
RCY_C_D,THS_T,DE50,55.6,57.8,57,56.6,59.4,58.1,59.4,56.8,55.8,57,,,,
RCY_C_D,THS_T,DE60,71.6,67.9,55.1,37.2,36.1,35,37.8,35.7,36.2,37.3,,,,
RCY_C_D,THS_T,DE71,437.2,448,451.1,455.8,459.1,432.4,426.8,415.9,401.5,416.9,,,,
RCY_C_D,THS_T,DE72,134.4,142,141.9,140.5,151.6,138.2,142.9,143.1,141.3,144.3,,,,
RCY_C_D,THS_T,DE73,190.5,174.7,175.2,182.8,178.3,171.6,172.9,163.3,162.5,166.6,,,,
RCY_C_D,THS_T,DE80,94.5,88.1,94.1,81.9,86.8,79,81,74.1,70.9,69.7,,,,
RCY_C_D,THS_T,DE91,188.8,196.3,199.6,190.4,200.3,199,204,182,179,196,,,,
RCY_C_D,THS_T,DE92,345.2,359.7,369.8,358.9,375.3,386,404,371,364,311,,,,
RCY_C_D,THS_T,DE93,207.6,210.6,209.1,198,196.9,204,188,179,174,174,,,,
RCY_C_D,THS_T,DE94,400.8,407.3,409.6,393.5,414.2,418,412,406,396,415,,,,
RCY_C_D,THS_T,DEA1,454.8,448.3,413.5,429.6,460.5,449.3,473.2,438.3,437.6,441.3,,,,
RCY_C_D,THS_T,DEA2,474.3,482,471.7,467.5,491.5,483.5,470.4,456.8,437.9,431.4,,,,
RCY_C_D,THS_T,DEA3,387,394.2,391.5,387.3,394.4,384.7,395.8,352.5,381.8,371.9,,,,
RCY_C_D,THS_T,DEA4,260.4,264.9,274.4,267.1,270.6,268.4,279.5,264.3,257.3,262.8,,,,
RCY_C_D,THS_T,DEA5,303.2,314.1,309,311.4,331.8,303.8,334.4,311.3,321.9,309.4,,,,
RCY_C_D,THS_T,DEB1,237.3,233.2,233.9,225.2,230.6,222.3,221.9,222.1,219,224.6,,,,
RCY_C_D,THS_T,DEB2,69.2,60.3,69.7,62.4,60.5,51.7,45.6,38.5,35.2,31.9,,,,
RCY_C_D,THS_T,DEB3,282.2,294.1,284.2,295.2,299.3,281.6,281,275.1,269,276.1,,,,
RCY_C_D,THS_T,DEC0,141.6,137.7,140.6,135.6,140.8,136.6,134.3,134.6,141.2,160.3,,,,
RCY_C_D,THS_T,DED2,99.1,101.8,104.1,105.2,111.8,103.9,114.7,108.2,104.6,98.1,,,,
RCY_C_D,THS_T,DED4,50.7,54.5,69.9,64.6,68.9,60.3,59.1,61.5,64.4,58.9,,,,
RCY_C_D,THS_T,DED5,45.7,45.1,46.7,43.9,42.3,42.7,43.4,38.5,48,46.1,,,,
RCY_C_D,THS_T,DEE0,241.9,244.3,240.8,224.7,240.5,219.2,220.1,207.7,183.1,181,,,,
RCY_C_D,THS_T,DEF0,268.7,265.1,265.8,254.1,268.4,258.1,278,279.4,269.4,280.5,,,,
RCY_C_D,THS_T,DEG0,185.7,168.9,169.2,160,166.6,151,153.1,127.9,132.9,143.8,,,,
RCY_C_D,THS_T,EE,20,19,35,33,43,28,17,23,11,8.2,7.88,4.17,11.08,1.51
RCY_C_D,THS_T,EE00,20,19,35,33,43,28,17,23,11,8.2,7.88,4.17,11.08,1.51
RCY_C_D,THS_T,ES,,,,,,6157.6,,,,,,,,
RCY_C_D,THS_T,FR,,,5644.6,6704.39,,5499.3,,5257.4,,4745.4,,4148.9,,3544.9
RCY_C_D,THS_T,FR10,,,474.6,558.57,,602.4,,582.2,,549.5,,597.2,,484.4
RCY_C_D,THS_T,FR21,,,83.1,126.45,,108.8,,92.5,,20.2,,9.3,,22.3
RCY_C_D,THS_T,FR22,,,250,344.92,,257.6,,213,,217.4,,212.5,,0
RCY_C_D,THS_T,FR23,,,268.3,202.8,,275.9,,248.4,,218.5,,209,,190.8
RCY_C_D,THS_T,FR24,,,283.4,402.27,,370.2,,360.8,,340.5,,292.8,,265
RCY_C_D,THS_T,FR25,,,197.6,214.25,,159.3,,127,,104.2,,68.7,,53.3
RCY_C_D,THS_T,FR26,,,155.5,232.7,,210.2,,201.7,,193.9,,121.6,,73.2
RCY_C_D,THS_T,FR30,,,406,585.9,,377.9,,440,,392.8,,344.2,,256.9
RCY_C_D,THS_T,FR41,,,167.8,318.99,,260.1,,226,,170.7,,104.2,,95.5
RCY_C_D,THS_T,FR42,,,172.9,254.1,,246,,237.9,,242.6,,229,,184.7
RCY_C_D,THS_T,FR43,,,79.8,47.19,,36.4,,49.3,,98.7,,47.1,,26.6
RCY_C_D,THS_T,FR51,,,381.7,320.55,,409.2,,389.1,,391.8,,337.1,,325.7
RCY_C_D,THS_T,FR52,,,598.7,360.26,,299.5,,318,,355,,375.5,,299.7
RCY_C_D,THS_T,FR53,,,244,437.09,,338.9,,277.2,,183.1,,134,,152.3
RCY_C_D,THS_T,FR61,,,348.1,380.97,,269.6,,227.9,,261.2,,261.7,,306.3
RCY_C_D,THS_T,FR62,,,179.5,249.66,,261.4,,227.6,,168.2,,84.1,,76.6
RCY_C_D,THS_T,FR63,,,32.9,60.46,,51.5,,52.6,,19,,9.8,,88.9
RCY_C_D,THS_T,FR71,,,445.1,581.47,,516.9,,434.4,,359.3,,365.7,,321.8
RCY_C_D,THS_T,FR72,,,99.8,67.43,,54.6,,77.9,,52.6,,20,,18.7
RCY_C_D,THS_T,FR81,,,302.7,303.4,,112.2,,201.2,,202.5,,148.2,,157
RCY_C_D,THS_T,FR82,,,323.3,536.74,,212,,219.1,,177.8,,177.2,,145.2
RCY_C_D,THS_T,FR83,,,5.8,5.75,,1.7,,1.5,,0,,0,,0
RCY_C_D,THS_T,FR91,,,7.6,18.9,,11.3,,0.3,,0.1,,,,
RCY_C_D,THS_T,FR92,,,13.7,13.53,,11,,9.9,,0,,,,
RCY_C_D,THS_T,FR93,,,6.5,8.92,,4.4,,4.4,,0,,,,
RCY_C_D,THS_T,FR94,,,116.2,71.12,,40.3,,37.5,,25.8,,,,
RCY_C_D,THS_T,HR,,,,,,32.21,,,,,,,,
RCY_C_D,THS_T,HR03,5.09,4.29,2.71,,,,,,,,,,,
RCY_C_D,THS_T,HR04,24.29,21.67,11.3,,,,,,,,,,,
RCY_C_D,THS_T,HU,187.34,182.86,183.47,147.82,89.61,85.22,,,,0,0,0,0,0
RCY_C_D,THS_T,HU10,50.07,47.83,54.1,33.28,28.4,30.42,,,,,,,,
RCY_C_D,THS_T,HU21,22.21,18.41,18.19,14.6,9.52,11.39,,,,,,,,
RCY_C_D,THS_T,HU22,38.28,33.41,38.48,32.66,5.28,2.83,,,,,,,,
RCY_C_D,THS_T,HU23,17.83,19.03,13.49,14.34,10.81,10.66,,,,,,,,
RCY_C_D,THS_T,HU31,9.27,12.96,9.08,10.76,3.79,2.33,,,,,,,,
RCY_C_D,THS_T,HU32,25.24,22.87,21.65,18.36,15.68,15.59,,,,,,,,
RCY_C_D,THS_T,HU33,24.44,28.35,28.48,23.82,16.13,12,,,,,,,,
RCY_C_D,THS_T,IE,,,,106.94,88.1,106.67,78.62,55.35,47.8,49.58,40,34,22,17
RCY_C_D,THS_T,IE01,,,,8.42,,,,,,,,,,
RCY_C_D,THS_T,IE02,,,,98.52,,,,,,,,,,
RCY_C_D,THS_T,IT,4319.32,4338.64,3980.27,3908,3490,3081.31,2599,2433,2185,1957.96,1796.15,1695.96,1727.18,1237.28
RCY_C_D,THS_T,ITC1,354.05,419.87,389.11,,,,,,,,,,,
RCY_C_D,THS_T,ITC2,5.51,5.55,5.46,,,,,,,,,,,
RCY_C_D,THS_T,ITC3,24.09,15.11,12.42,,,,,,,,,,,
RCY_C_D,THS_T,ITC4,948.44,1029.55,1006.83,,,,,,,,,,,
RCY_C_D,THS_T,ITF1,77.64,67.12,44.85,,,,,,,,,,,
RCY_C_D,THS_T,ITF2,17.62,8.36,6.82,,,,,,,,,,,
RCY_C_D,THS_T,ITF3,76.63,79.45,31.28,,,,,,,,,,,
RCY_C_D,THS_T,ITF4,174.11,169.21,136.44,,,,,,,,,,,
RCY_C_D,THS_T,ITF5,0,0,0,,,,,,,,,,,
RCY_C_D,THS_T,ITF6,28.82,39.2,46.93,,,,,,,,,,,
RCY_C_D,THS_T,ITG1,107.09,118.99,86.07,,,,,,,,,,,
RCY_C_D,THS_T,ITG2,205.14,191.01,170.59,,,,,,,,,,,
RCY_C_D,THS_T,ITH1,52.36,31,38.35,,,,,,,,,,,
RCY_C_D,THS_T,ITH2,39.92,14.64,11.61,,,,,,,,,,,
RCY_C_D,THS_T,ITH3,717.96,845.17,763.5,,,,,,,,,,,
RCY_C_D,THS_T,ITH4,202.26,174.13,103.08,,,,,,,,,,,
RCY_C_D,THS_T,ITH5,560.02,441.97,469.9,,,,,,,,,,,
RCY_C_D,THS_T,ITI1,336.78,316.52,275.22,,,,,,,,,,,
RCY_C_D,THS_T,ITI2,106.82,116.2,90.9,,,,,,,,,,,
RCY_C_D,THS_T,ITI3,115.01,113.31,111.69,,,,,,,,,,,
RCY_C_D,THS_T,ITI4,169.05,142.28,179.22,,,,,,,,,,,
RCY_C_D,THS_T,LT,94.68,51,23.46,19,16.07,14.71,22.02,11,10,10,0,0,0,0
RCY_C_D,THS_T,LT00,95,51,23,19,16,15,22,11,10,10,0,0,0,0
RCY_C_D,THS_T,LU,71,68,62,67,67,68,64,57,56,56.56,58.69,45.28,40.21,40.53
RCY_C_D,THS_T,LU00,71,68,62,67,67,68,64,57,56,57,59,45,40,41
RCY_C_D,THS_T,LV,40,13,8,4,2,5,5,5,1,7.7,2.22,0,2.99,0
RCY_C_D,THS_T,LV00,40,13,8,4,2,5,5,5,1,8,2,0,3,0
RCY_C_D,THS_T,MK,0,0,0,0,0,0,,,,,,,,
RCY_C_D,THS_T,MK00,0,0,0,0,0,0,,,,,,,,
RCY_C_D,THS_T,MT,12,10,9,0,0,0,6,28,18,29.15,23.41,15.61,30.64,29.24
RCY_C_D,THS_T,MT00,12,10,9,0,0,0,6,28,18,29,23,16,31,29
RCY_C_D,THS_T,NL,2296,2353,2360,2309,2393,2328,2399,2317,2425,2389,2294,2366,2262,2302
RCY_C_D,THS_T,NL11,96,98,97,91,101,97 bd,99,107,105,111,122,102,106,109
RCY_C_D,THS_T,NL12,140,145,144,139,140,136 bd,136,125,129,126,118,126,115,121
RCY_C_D,THS_T,NL13,124,124,132,122,127,120 bd,114,118,134,126,118,116,117,110
RCY_C_D,THS_T,NL21,176,162,161,155,163,157 bd,147,151,160,153,154,156,149,165
RCY_C_D,THS_T,NL22,333,338,333,335,341,334 bd,351,327,348,338,325,342,317,333
RCY_C_D,THS_T,NL23,40,41,38,38,42,40 bd,48,48,44,44,45,42,39,37
RCY_C_D,THS_T,NL31,155,165,168,163,174,162 bd,163,158,163,166,152,160,152,150
RCY_C_D,THS_T,NL32,258,262,262,249,262,257 bd,267,261,269,263,254,255,259,254
RCY_C_D,THS_T,NL33,294,305,306,299,312,308 bd,317,307,343,348,327,352,336,344
RCY_C_D,THS_T,NL34,70,73,72,69,73,73 bd,75,74,74,77,69,69,66,69
RCY_C_D,THS_T,NL41,441,462,464,459,465,457 bd,489,460,467,453,440,457,432,431
RCY_C_D,THS_T,NL42,169,178,183,190,193,187 bd,193,181,189,184,170,189,174,179
RCY_C_D,THS_T,NO,367.89,299.39,359.5,357.07,352.71,343.14,,,,,264.23,247.75,226.28,
RCY_C_D,THS_T,NO01,76.04,64.52,60.41,49.39,45.65,,,,,,,,,
RCY_C_D,THS_T,NO02,49.22,36.61,48.98,52.93,55.54,,,,,,,,,
RCY_C_D,THS_T,NO03,90.68,65.21,85.87,79.93,85.6,,,,,,,,,
RCY_C_D,THS_T,NO04,79.74,68.98,75.97,68.51,69.51,,,,,,,,,
RCY_C_D,THS_T,NO05,43.7,34.69,39.53,43.04,34.4,,,,,,,,,
RCY_C_D,THS_T,NO06,0,0,15.81,25.8,27.2,,,,,,,,,
RCY_C_D,THS_T,NO07,28.51,29.38,32.93,37.47,34.81,,,,,,,,,
RCY_C_D,THS_T,PL,1230.52,1128.37,950.99,789.82,672.47,385.57,362.84,357.54,317.93,234.13,128.96,214.8,309.03,248.33
RCY_C_D,THS_T,PL11,65.49,275.79,162.54,61.31,46.32,22.3,20.61,12.18,4.48,3.76,2.73,7.57,7.11,5.67
RCY_C_D,THS_T,PL12,133.62,133.65,169.55,197.98,197.99,126.28,120.43,122.46,140.32,70.51,57.09,60.45,135.39,133.78
RCY_C_D,THS_T,PL21,28.62,62.73,54.99,44.64,29.11,13.03,13.35,9.6,4.89,5.11,3.76,4.25,7.47,0.56
RCY_C_D,THS_T,PL22,101.35,101.23,123.01,116.94,116.56,96.78,84.63,68.38,59.24,46.9,11.05,59.68,49.6,41.81
RCY_C_D,THS_T,PL31,20.55,25.15,14.29,10.28,13.36,9.26,6.39,7.26,1.69,,,,,0
RCY_C_D,THS_T,PL32,27.66,9.11,7.16,2.7,1.95,1.02,0.17,0.07,,,0.18,0.05,0.01,0
RCY_C_D,THS_T,PL33,22.4,2.36,10.02,2.76,1.49,0.36,0.08,0.27,0.1,0.1,0.11,,0.34,0.23
RCY_C_D,THS_T,PL34,2.98,39.03,40.49,24.39,31.58,6.84,26.53,35.66,41.52,49.85,17.63,7.26,32.44,18.16
RCY_C_D,THS_T,PL41,60.78,54.9,37.59,52.36,36.13,9.21,6.93,10.8,1.9,3.3,0.32,0.44,2.82,2.97
RCY_C_D,THS_T,PL42,149.5,49.88,51.54,36.48,30.6,17.27,25.75,28.11,23.97,21.11,4.06,6.58,16.7,15.15
RCY_C_D,THS_T,PL43,60.7,62.99,37.25,41.37,41.56,20.54,21.37,22.22,19.04,20.2,4.68,30.64,30.34,29.69
RCY_C_D,THS_T,PL51,160.09,75.18,66.01,72.8,65.49,32.24,13.61,12.49,5.15,2.1,13.76,20.31,19.36,0.02
RCY_C_D,THS_T,PL52,51.54,13.55,5.84,2.03,9.58,0.86,0.45,0.37,0.02,0.02,0.15,0.16,0.01,0.23
RCY_C_D,THS_T,PL61,140.76,69.77,69.05,60.9,20.9,7.23,7.95,18.43,14.75,10.79,12.62,17.41,7.44,0.06
RCY_C_D,THS_T,PL62,74.35,30.37,2.03,1.55,1.67,2.26,1.09,0.83,,0.03,0.3,,,0
RCY_C_D,THS_T,PL63,130.13,122.68,99.63,61.33,28.18,20.09,13.5,8.41,0.86,0.35,0.52,,,0
RCY_C_D,THS_T,PT,593,693.833,446.594,398.6,423.53,382.03,321.05,301.9,313.4,308.12,286.24,134.71,,
RCY_C_D,THS_T,PT11,152.013,135.522,116.319,126.46,163.34,146.37,144.09,151.29,157.89,137.67,126.42,43.54,,
RCY_C_D,THS_T,PT15,13.307,16.173,13.092,10.26,10.36,10.28,3.5,7.58,4.14,0,0,0,,
RCY_C_D,THS_T,PT16,279.333,216.533,48.568,16.29,26.94,29.03,23.62,26.14,27.35,35.95,33.8,18.47,,
RCY_C_D,THS_T,PT17,108.152,280.028,244.637,219.86,201.91,191.5,145.02,113.6,120.97,131.15,126.02,43.09,,
RCY_C_D,THS_T,PT18,33.363,41.169,18.17,21.75,15.86,0,0,0,0.1,0,0,0,,
RCY_C_D,THS_T,PT20,6.832,4.408,5.808,3.98,1.81,1.48,1.47,0,0,0,0,0,,
RCY_C_D,THS_T,PT30,0,0,0,0,3.31,3.37,3.35,3.29,2.95,3.35,0,29.61,,
RCY_C_D,THS_T,RO,,579.92,436.13,649.53,,2.9,2.34,0.33,0.22,0.22,0.42,0,0,0
RCY_C_D,THS_T,RO11,,51.87,32.43,46.64,,0.2,,,,,,,,
RCY_C_D,THS_T,RO12,,80,45.12,73.73,,0,,,,,,,,
RCY_C_D,THS_T,RO21,,106.41,80.23,114.49,,2.7,,,,,,,,
RCY_C_D,THS_T,RO22,,65.38,42.14,92.35,,0,,,,,,,,
RCY_C_D,THS_T,RO31,,108.75,83.87,104.46,,0,,,,,,,,
RCY_C_D,THS_T,RO32,,6.4,16.47,1.35,,0,,,,,,,,
RCY_C_D,THS_T,RO41,,127.12,109.19,166.58,,0,,,,,,,,
RCY_C_D,THS_T,RO42,,33.99,26.68,49.93,,0,,,,,,,,
RCY_C_D,THS_T,RS,0,0,0,0,0,0,0,0,,,,,,
RCY_C_D,THS_T,SI,40.35,42.38,45.48,21.59,19.88,17.14,,,,,13.05,11.29,,
RCY_C_D,THS_T,SI01,14.78,15.63,23.74,0.01,0.03,2.08,,,,,1.06,2.29,,
RCY_C_D,THS_T,SI02,25.57,26.75,21.74,21.58,19.85,15.06,,,,,11.99,9,,
RCY_C_D,THS_T,SK,120.2,122.77,99.84,90.73,88.92,80.16,76.09,51.57,20.85,40.9,40.66,39.31,,
RCY_C_D,THS_T,SK01,19.66,15.08,17.49,22.14,21.77,22.42,12.63,6.92,8.47,3.68,5.52,7.7,,
RCY_C_D,THS_T,SK02,51.83,58.95,47.69,41.08,43.91,34.37,30.7,22.42,6.93,19.15,19.11,13.2,,
RCY_C_D,THS_T,SK03,26.47,28.28,17.72,16.39,11.11,10.91,10.35,5.86,2.39,10.21,8.99,9.9,,
RCY_C_D,THS_T,SK04,22.24,20.46,16.94,11.12,12.13,12.46,22.41,16.37,3.06,7.86,7.04,8.51,,
RCY_C_D,THS_T,TR,,,,194.45,315,275.74,333.65,254.93,338.77,350.74,325.94,383.12,218.08,239
RCY_C_D,THS_T,TR10,,127.42,,140.16,,139.35,,138.97,,151.16,200.59,199.53,0,0
RCY_C_D,THS_T,TR21,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR22,,0.43,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR31,,0,,0,,64.5,,62.95,,111.62,67.59,137.47,166.02,
RCY_C_D,THS_T,TR32,,1.34,,2.18,,0.54,,0,,1.22,0.54,0,0,0
RCY_C_D,THS_T,TR33,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR41,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR42,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR51,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR52,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR61,,25.46,,52.11,,71.35,,53.02,,47.16,20.72,24.46,32.98,
RCY_C_D,THS_T,TR62,,0,,0,,0,,0,,39.59,36.5,21.66,19.08,
RCY_C_D,THS_T,TR63,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR71,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR72,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR81,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR82,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR83,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TR90,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRA1,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRA2,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRB1,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRB2,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRC1,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRC2,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,TRC3,,0,,0,,0,,0,,0,0,0,0,
RCY_C_D,THS_T,UKC1,,,71.31,62.78,62.05,,,,,,,,,
RCY_C_D,THS_T,UKC2,,,79.41,72.79,188.34,,,,,,,,,
RCY_C_D,THS_T,UKD1,,,53.6,53.76,52.75,,,,,,,,,
RCY_C_D,THS_T,UKD3,,,184.88,129.93,143.13,,,,,,,,,
RCY_C_D,THS_T,UKD4,,,110.87,107.23,107.46,,,,,,,,,
RCY_C_D,THS_T,UKE1,,,101.87,92.71,76.89,,,,,,,,,
RCY_C_D,THS_T,UKE2,,,84.21,80.31,80.56,,,,,,,,,
RCY_C_D,THS_T,UKE3,,,71.65,84.93,90.96,,,,,,,,,
RCY_C_D,THS_T,UKE4,,,135.85,142.98,128.12,,,,,,,,,
RCY_C_D,THS_T,UKF1,,,161.34,185.38,178.46,,,,,,,,,
RCY_C_D,THS_T,UKF2,,,172.9,169.71,167.68,,,,,,,,,
RCY_C_D,THS_T,UKF3,,,75.82,77.73,73.99,,,,,,,,,
RCY_C_D,THS_T,UKG1,,,102.06,109.69,105.67,,,,,,,,,
RCY_C_D,THS_T,UKG2,,,188.63,193.67,183.91,,,,,,,,,
RCY_C_D,THS_T,UKG3,,,168.45,175.47,183.52,,,,,,,,,
RCY_C_D,THS_T,UKH1,,,235.41,240.86,228.67,,,,,,,,,
RCY_C_D,THS_T,UKH2,,,178.49,170.74,161.65,,,,,,,,,
RCY_C_D,THS_T,UKH3,,,175.55,163.94,134.93,,,,,,,,,
RCY_C_D,THS_T,UKI1,,,90.96,85.72,42.58,,,,,,,,,
RCY_C_D,THS_T,UKI2,,,237.32,225.05,253,,,,,,,,,
RCY_C_D,THS_T,UKJ1,,,215.67,196.83,173.56,,,,,,,,,
RCY_C_D,THS_T,UKJ2,,,228.96,203.73,191.22,,,,,,,,,
RCY_C_D,THS_T,UKJ3,,,112.44,105.7,113.58,,,,,,,,,
RCY_C_D,THS_T,UKJ4,,,122.54,112.37,99.3,,,,,,,,,
RCY_C_D,THS_T,UKK1,,,207.06,195.89,177.84,,,,,,,,,
RCY_C_D,THS_T,UKK2,,,131.72,126.85,128.9,,,,,,,,,
RCY_C_D,THS_T,UKK3,,,31.69,33.57,32.43,,,,,,,,,
RCY_C_D,THS_T,UKK4,,,116.39,125.8,114.48,,,,,,,,,
RCY_C_D,THS_T,UKL1,,,171.53,157.57,134.51,,,,,,,,,
RCY_C_D,THS_T,UKL2,,,119.45,106.47,98.35,,,,,,,,,
